"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",76.2382530431683,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",77.5998468790306,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",79.5428707593409,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",80.6957672606017,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",82.42751641734,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",83.8841317350617,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",85.1260966367559,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",86.5656042730318,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",88.1922136392492,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",90.5312452489893,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",91.6504679144046,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",93.9184628361826,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",95.2885244171241,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",96.9200972547283,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",98.5432529196202,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",99.8714349045046,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",101.865466794794,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",101.949164842849,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",103.417377325139,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",104.564303949674,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",105.334752988986,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",105.987426903424,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",105.507067924857,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",104.640296752299,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",103.238641105124,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",101.510325621419,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",100.446927100866,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",100.266364273012,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",100.779465589238,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",100.890090712329,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",101.571838359888,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",101.961492903661,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",102.214329143881,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",103.049903406306,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",103.344632596004,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",102.859950441279,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",102.04863704817,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",101.567648718734,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",100.642941865706,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",100.022379349017,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",99.9100595053537,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",98.7782612377501,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",98.4407563984315,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",98.284087711043,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",98.1454360622094,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",98.3617515331008,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",98.646717476245,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",98.6540663696427,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",98.6186836090106,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.7801343804231,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.7134447516666,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.428506200796,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.077914667114,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",102.407342129385,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",103.396106676315,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",104.584473986948,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",105.587714392141,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",106.664164328503,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",107.67227745779,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",109.017740089232,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",110.408016472014,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",111.779140424694,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",112.846362023107,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",114.247917110475,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",115.485653841128,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",116.310014497487,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q4",103.297539805294,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q1",104.036941883415,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q2",104.950592313817,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q3",107.242474190687,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q4",109.568521492592,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q1",110.108145576155,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q2",108.033769904644,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q3",105.444887444528,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q4",103.378326228257,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q1",101.906433243777,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q2",100.989467894313,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q3",100.602603068747,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q4",99.8726555574109,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q1",98.3285320712178,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q2",97.5104637798858,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q3",96.2962681998159,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q4",94.3555969756414,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q1",92.3498199818541,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q2",90.8531223389946,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q3",89.3670946244427,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q4",88.1155685259612,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q1",86.7690989825574,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q2",85.8669998231632,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q3",85.0626778301261,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q4",84.6943396608582,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q1",84.1329280693485,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q2",84.099700445515,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q3",84.5494353006224,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q4",84.9839785074447,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q1",86.1653707279185,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q2",86.3556270841458,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q3",87.2286834297434,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q4",87.9614230258087,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q1",88.4903567578118,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q2",88.5604947112526,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q3",89.0680307247445,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q4",90.823323920531,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q1",93.0344100047643,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q2",93.8502231222797,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q3",94.1983759664225,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q4",95.4042865477012,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q1",96.419071350457,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q2",97.0889313456093,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q3",96.7134312761981,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q4",96.5845946285258,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q1",96.9105337798169,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q2",95.9268900500487,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q3",96.8138132116375,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q4",96.0136563467316,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q1",94.667271688867,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q2",94.2059315897673,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q3",94.209946941375,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q4",93.3434223079001,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q1",94.0962277004714,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q2",93.6581598387968,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q3",93.7678187028338,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q4",93.5461844985466,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q1",93.938834071515,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q2",93.7941216484004,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q3",92.6286563702162,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q4",91.5836449688481,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q1",91.109538518613,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q2",90.0339838319241,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q3",89.2474601781203,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q4",88.6379991187171,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q1",87.5749261568124,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q2",87.0248664246548,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q3",86.4007918957003,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q4",86.276189809868,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q1",85.1172032763268,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q2",85.2369421897749,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q3",84.564187069879,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q4",84.4348065945881,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q1",84.6326562732972,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q2",84.9205208681969,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q3",84.9340130801225,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q4",85.2872049379833,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q1",86.1300297566565,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q2",86.4335657427685,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q3",87.2832691688932,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q4",87.5511571326025,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",88.3694012111688,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",88.5455427065105,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",89.0782840378983,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",89.3321323591777,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",88.7325323562733,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",89.1031621049308,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",89.5520586983683,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",89.965306139222,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",91.1047170779799,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",92.6511686753165,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",93.3673333959549,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",93.7889591318131,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",95.0448882975311,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",97.0431522658639,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",97.3747044204089,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",99.1026060066728,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",99.9019652316878,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",100.63829467087,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",101.753892822419,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",102.929851796249,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",105.638912977341,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",105.813168101097,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",107.511261583305,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",108.037564603201,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",109.144015618795,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",109.811217755973,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",110.355129616335,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",110.853411234502,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",110.763281063199,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",110.982092659644,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",111.41598719597,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",111.066130960319,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",110.316737933702,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",109.116988154232,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",108.394831298567,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",108.053940106308,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",106.610642401778,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",105.544786033738,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",105.548915970126,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",105.87457053827,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",105.825599680986,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",106.181071129017,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",106.048929403386,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",105.800043881674,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",105.83332927611,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",105.86048703562,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",105.544968270568,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",104.882038135641,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",104.393832736978,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",103.773933915074,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",103.230075890587,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",103.151241414059,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",101.845798802111,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",101.301840403657,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",101.099993174718,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",101.055736470262,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",100.83338482933,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",100.661204514067,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",99.9042992699384,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",99.6715397339048,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",99.5757045813699,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.9889737065474,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",100.098637530139,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",100.334978563661,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",101.19977278124,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",101.472315298188,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",102.116149772166,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",102.482481094814,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",102.839455910641,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",103.366500211484,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",103.922509375039,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",104.501374669011,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",104.90462847035,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",105.113118328435,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",105.684901871629,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",105.794204716589,
"EA17","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",105.831057889796,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q1",68.5697974740963,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q2",68.9365599899248,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q3",68.9114658061043,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q4",69.1294048937733,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q1",69.3215463115744,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q2",69.2326022747454,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q3",69.4752210378059,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q4",69.6284469271791,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q1",70.331470608107,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q2",70.3623797401926,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q3",70.900474885549,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q4",71.7661282178868,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q1",71.8637200674546,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q2",72.0773124041831,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q3",73.2957152526589,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q4",77.0235226711873,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q1",82.3606950523751,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q2",86.7193013220372,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q3",88.637380632892,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q4",88.0698494442446,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q1",85.7822516562713,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q2",84.4072605942336,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q3",83.4444666831207,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q4",83.879271489928,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q1",84.7663781640801,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q2",85.8122407570114,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q3",87.976667636663,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q4",90.1933407013652,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q1",92.5827066691816,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q2",93.8475495127627,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q3",94.7578110666092,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q4",95.6582770525381,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q1",96.9758644187616,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q2",99.0080105972672,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q3",100.428564991703,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q4",102.826322430648,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q1",101.234010999221,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q2",100.998423213974,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q3",99.6202128355112,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q4",97.8909606720041,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q1",97.5603067452038,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q2",99.291867985711,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q3",102.28982569311,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q4",104.900016475152,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q1",106.439328265057,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q2",105.025078701996,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q3",102.288489210388,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q4",100.544592900383,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q1",99.2165397940226,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q2",98.3797354964117,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q3",97.823127571645,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q4",96.5707913646169,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q1",95.1586033167466,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q2",94.1574778336181,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q3",92.9611555694133,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q4",89.4117446110181,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q1",87.3690833069979,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q2",85.8909079820541,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q3",84.9962276571568,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q4",84.3033930663089,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q1",83.569981646854,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q2",82.9673455755852,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q3",82.6229496736114,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q4",82.393777782469,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q1",82.0502169664494,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q2",82.1632428673923,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q3",82.9083652397643,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q4",83.6507521467103,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q1",84.7388467276591,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q2",85.4352496727249,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q3",86.6026425213673,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q4",87.8841540290851,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q1",88.623709209261,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q2",89.3300448614487,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q3",90.3695951907929,
"EA17","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q4",92.8355725122418,
